operator,category,case_index,dtype,backend,ok,latency_ms,speedup_vs_torch,bandwidth_GBs,tflops,roofline_utilization
3d_conv,Stencil/Conv,4,fp16,tilelang,True,0.00891393,10.522855799854833,255.2595768645255,3.318730122403923,0.03903409744999931
3d_conv,Stencil/Conv,5,fp32,torch,True,0.0855,1.0,53.22493567251462,0.34599915789473684,0.00813911607678298
3d_conv,Stencil/Conv,5,fp32,triton,True,0.0076,11.25,598.7805263157894,3.8924905263157896,0.09156505586380852
3d_conv,Stencil/Conv,5,fp32,cutile,True,0.0082,10.426829268292682,554.9673170731706,3.6076741463414628,0.08486517372743227
3d_conv,Stencil/Conv,5,fp32,tilelang,True,0.00701119,12.19479146906588,649.0669914807615,4.219387578998715,0.09925482329889003
3d_conv,Stencil/Conv,6,fp16,torch,True,0.1595,1.0,25.491097178683383,0.3332466959247649,0.003898078903061961
3d_conv,Stencil/Conv,6,fp16,triton,True,0.0148,10.777027027027026,274.71824324324325,3.5914086486486485,0.042009701691782614
3d_conv,Stencil/Conv,6,fp16,cutile,True,0.0121,13.181818181818182,336.01900826446285,4.392797355371901,0.05138376735854403
3d_conv,Stencil/Conv,6,fp16,tilelang,True,0.013205989999999999,12.077852550244247,307.87771306808503,4.02490445623539,0.047080422220400195
3d_conv,Stencil/Conv,7,fp32,torch,True,0.1508,1.0,53.92347480106101,0.3524724668435014,0.008245936141092612
3d_conv,Stencil/Conv,7,fp32,triton,True,0.0122,12.360655737704917,666.5295081967213,4.356790819672131,0.10192517787514473
3d_conv,Stencil/Conv,7,fp32,cutile,True,0.0115,13.113043478260868,707.1008695652174,4.621986782608695,0.10812931913711003
3d_conv,Stencil/Conv,7,fp32,tilelang,True,0.01053274,14.31726217489466,772.036526108116,5.046440717230274,0.11805922960946205
3d_conv,Stencil/Conv,8,fp16,torch,True,0.2472,1.0,25.778276699029124,0.33810466019417473,0.003941994173628945
3d_conv,Stencil/Conv,8,fp16,triton,True,0.0207,11.942028985507246,307.8449275362319,4.037655652173914,0.04707540868217756
3d_conv,Stencil/Conv,8,fp16,cutile,True,0.0178,13.887640449438203,357.9994382022472,4.69547595505618,0.05474499773713906
3d_conv,Stencil/Conv,8,fp16,tilelang,True,0.01863708,13.263880393280493,341.9199788808118,4.484579773226279,0.052286139230022906
3d_conv,Stencil/Conv,9,fp32,torch,True,0.2356,1.0,54.09499151103565,0.3547515789473684,0.008272164343981963
3d_conv,Stencil/Conv,9,fp32,triton,True,0.0181,13.016574585635357,704.131491712707,4.617650386740331,0.1076752441680746
3d_conv,Stencil/Conv,9,fp32,cutile,True,0.017,13.858823529411763,749.6929411764705,4.916439529411765,0.11464246584953827
3d_conv,Stencil/Conv,9,fp32,tilelang,True,0.015466530000000001,15.232893221685794,824.0232295156056,5.403892922329701,0.12600899616411376
3d_conv,Stencil/Conv,10,fp16,torch,True,0.3519,1.0,26.12971298664393,0.343457800511509,0.003995735539444587
3d_conv,Stencil/Conv,10,fp16,triton,True,0.0276,12.75,333.15384057971016,4.379086956521739,0.05094562812791849
3d_conv,Stencil/Conv,10,fp16,cutile,True,0.0247,14.246963562753036,372.26906882591095,4.89323076923077,0.05692709863686438
3d_conv,Stencil/Conv,10,fp16,tilelang,True,0.02648859,13.284965337905868,347.1323313169935,4.562824974828785,0.05308320814095995
3d_conv,Stencil/Conv,11,fp32,torch,True,0.339,1.0,54.24805899705015,0.3565274336283186,0.008295571305784958
3d_conv,Stencil/Conv,11,fp32,triton,True,0.0252,13.452380952380953,729.7655555555556,4.796142857142858,0.11159518542305955
3d_conv,Stencil/Conv,11,fp32,cutile,True,0.0238,14.243697478991596,772.6929411764704,5.078268907563024,0.1181596080950042
3d_conv,Stencil/Conv,11,fp32,tilelang,True,0.02210938,15.332858723311102,831.7778246156156,5.4665847708076845,0.12719482286075415
3d_conv,Stencil/Conv,12,fp16,torch,True,0.4773,1.0,26.259790488162583,0.34570046511627905,0.004015626890565278
3d_conv,Stencil/Conv,12,fp16,triton,True,0.0354,13.483050847457626,354.0620903954802,4.661096949152542,0.05414290154990981
3d_conv,Stencil/Conv,12,fp16,cutile,True,0.0329,14.50759878419453,380.9665045592705,5.015283647416413,0.05825710379534369
3d_conv,Stencil/Conv,12,fp16,tilelang,True,0.03467924,13.763277395929093,361.42078084756184,4.757971397297057,0.05526818681340212
3d_conv,Stencil/Conv,13,fp32,torch,True,0.4613,1.0,54.34120095382614,0.3576909429872101,0.008309814501915489
3d_conv,Stencil/Conv,13,fp32,triton,True,0.0333,13.852852852852852,752.7806606606606,4.95504,0.11511463752953799
3d_conv,Stencil/Conv,13,fp32,cutile,True,0.0309,14.928802588996763,811.2490614886732,5.339897475728155,0.1240555802502788
3d_conv,Stencil/Conv,13,fp32,tilelang,True,0.02926487,15.762926676250398,856.5763661345496,5.638256107066254,0.13098699668693609
3d_conv,Stencil/Conv,14,fp16,torch,True,0.6216,1.0,26.365260617760615,0.34748965250965247,0.004031755301367192
3d_conv,Stencil/Conv,14,fp16,triton,True,0.0447,13.906040268456378,366.6363758389262,4.832205100671142,0.05606575157337466
3d_conv,Stencil/Conv,14,fp16,cutile,True,0.0416,14.942307692307693,393.9578365384616,5.192297307692309,0.06024372825312133
3d_conv,Stencil/Conv,14,fp16,tilelang,True,0.043019129999999996,14.449385657032119,380.961818614184,5.021012000940047,0.05825638722423831
3d_conv,Stencil/Conv,15,fp32,torch,True,0.6025,1.0,54.40214439834024,0.3585055070539419,0.00831913392640613
3d_conv,Stencil/Conv,15,fp32,triton,True,0.0399,15.100250626566417,821.486015037594,5.413523007518797,0.1256210072847041
3d_conv,Stencil/Conv,15,fp32,cutile,True,0.0377,15.981432360742708,869.4241909814325,5.7294315119363395,0.13295167614481948
3d_conv,Stencil/Conv,15,fp32,tilelang,True,0.03755704,16.042265311643305,872.7336339605038,5.751240459844545,0.1334577536105
3d_conv,Stencil/Conv,16,fp16,torch,True,0.7861,1.0,26.40833227324768,0.3483691744052919,0.004038341785675701
3d_conv,Stencil/Conv,16,fp16,triton,True,0.0546,14.397435897435898,380.212271062271,5.015622857142857,0.05814176699120271
3d_conv,Stencil/Conv,16,fp16,cutile,True,0.052,15.117307692307694,399.22288461538466,5.266404,0.061048855340762855
3d_conv,Stencil/Conv,16,fp16,tilelang,True,0.05403246,14.548662045000357,384.2059014155565,5.068305385318381,0.058752469861999036
3d_conv,Stencil/Conv,17,fp32,torch,True,0.7628,1.0,54.429968536969064,0.3590102359727321,0.008323388772206787
3d_conv,Stencil/Conv,17,fp32,triton,True,0.0496,15.379032258064518,837.0802419354839,5.52123,0.12800566442418018
3d_conv,Stencil/Conv,17,fp32,cutile,True,0.0466,16.369098712446352,890.9695278969957,5.876673991416308,0.13624637243432053
3d_conv,Stencil/Conv,17,fp32,tilelang,True,0.04724662,16.14507027169351,878.7756669154321,5.7962454880370275,0.13438169662590332
3d_conv,Stencil/Conv,18,fp16,torch,True,0.9684,1.0,26.483508880627838,0.34961085501858735,0.004049837734444725
3d_conv,Stencil/Conv,18,fp16,triton,True,0.0658,14.717325227963528,389.7664133738602,5.145336656534954,0.059602779058302004
3d_conv,Stencil/Conv,18,fp16,cutile,True,0.063,15.371428571428572,407.08936507936505,5.374018285714286,0.06225179146089321
3d_conv,Stencil/Conv,18,fp16,tilelang,True,0.06558676,14.76517516645128,391.0336476447381,5.162065514442245,0.05979656354478058
3d_conv,Stencil/Conv,19,fp32,torch,True,0.9424,1.0,54.42833191850594,0.3592563157894737,0.008323138501774772
3d_conv,Stencil/Conv,19,fp32,triton,True,0.0598,15.759197324414716,857.7468227424749,5.661591170568562,0.1311659820079021
3d_conv,Stencil/Conv,19,fp32,cutile,True,0.0561,16.798573975044565,914.3183600713014,6.034993796791444,0.13981685782660508
3d_conv,Stencil/Conv,19,fp32,tilelang,True,0.057804339999999996,16.303274114019814,887.3600148362564,5.857054193508654,0.1356944084833863
3d_conv,Stencil/Conv,20,fp16,torch,True,1.171,1.0,26.51559863364646,0.3502391118701964,0.004054744874705089
3d_conv,Stencil/Conv,20,fp16,triton,True,0.0787,14.879288437102922,394.5332401524778,5.21130876747141,0.060331718529601765
3d_conv,Stencil/Conv,20,fp16,cutile,True,0.0757,15.46895640686922,410.16863936591807,5.417833553500661,0.06272267170778942
3d_conv,Stencil/Conv,20,fp16,tilelang,True,0.0784342,14.929711783890193,395.8702453776541,5.228968995667706,0.06053617233655292
3d_conv,Stencil/Conv,21,fp32,torch,True,1.1403,1.0,54.458942383583256,0.3596685082872928,0.008327819430465068
3d_conv,Stencil/Conv,21,fp32,triton,True,0.0719,15.85952712100139,863.693073713491,5.704172461752433,0.1320752781162631
3d_conv,Stencil/Conv,21,fp32,cutile,True,0.0671,16.994038748137108,925.4773770491803,6.112220566318927,0.14152328608881248
3d_conv,Stencil/Conv,21,fp32,tilelang,True,0.06944792,16.41949823695224,894.1885084535289,5.905576437710446,0.13673861645617777
3d_conv,Stencil/Conv,22,fp16,torch,True,1.3937,1.0,26.52579321231255,0.3505442720815097,0.004056303821805144
3d_conv,Stencil/Conv,22,fp16,triton,True,0.0925,15.067027027027027,399.66484324324324,5.281660021621622,0.061116439312971116
3d_conv,Stencil/Conv,22,fp16,cutile,True,0.0892,15.624439461883407,414.4506502242153,5.4770577578475335,0.06337747350280076
3d_conv,Stencil/Conv,22,fp16,tilelang,True,0.09275941,15.024890736152805,398.54714470477984,5.266889386208903,0.06094552171526132
3d_conv,Stencil/Conv,23,fp32,torch,True,1.3579,1.0,54.450251123057654,0.3597861050150968,0.008326490369614593
3d_conv,Stencil/Conv,23,fp32,triton,True,0.0839,16.184743742550655,881.2633611442193,5.823045911799761,0.13476211290702805
3d_conv,Stencil/Conv,23,fp32,cutile,True,0.0793,17.123581336696095,932.3833039092057,6.160826633039092,0.1425793350933122
3d_conv,Stencil/Conv,23,fp32,tilelang,True,0.08212846,16.533854403211752,900.2725242869524,5.948651076618264,0.13766897946095247
3d_conv,Stencil/Conv,24,fp16,torch,True,1.6348,1.0,26.550236114509417,0.35101162711034983,0.004060041611540725
3d_conv,Stencil/Conv,24,fp16,triton,True,0.1071,15.264239028944912,405.2691503267974,5.35792537815126,0.06197344562602034
3d_conv,Stencil/Conv,24,fp16,cutile,True,0.1034,15.81044487427466,419.77104448742745,5.54964998065764,0.06419106408652589
3d_conv,Stencil/Conv,24,fp16,tilelang,True,0.10819604,15.10961029627332,401.1637209642793,5.303648895098195,0.06134564653703387
3d_conv,Stencil/Conv,25,fp32,torch,True,1.5937,1.0,54.469882662985505,0.36006388153353835,0.008329492409546061
3d_conv,Stencil/Conv,25,fp32,triton,True,0.0972,16.396090534979425,893.0931275720166,5.903640000000001,0.13657111165734112
3d_conv,Stencil/Conv,25,fp32,cutile,True,0.0917,17.379498364231186,946.6592366412214,6.2577296401308615,0.14476239970658186
3d_conv,Stencil/Conv,25,fp32,tilelang,True,0.09610575,16.582774703906892,903.2617923485327,5.9708582264848875,0.13812609602540488
3d_conv,Stencil/Conv,26,fp16,torch,True,1.8966,1.0,26.550537804492247,0.35113928503638087,0.0040600877457400136
3d_conv,Stencil/Conv,26,fp16,triton,True,0.1229,15.43205858421481,409.7294548413344,5.418802017900733,0.06265551194931254
3d_conv,Stencil/Conv,26,fp16,cutile,True,0.1192,15.911073825503356,422.447567114094,5.5870030872483225,0.06460035586049087
3d_conv,Stencil/Conv,26,fp16,tilelang,True,0.1247501,15.203194225896413,403.65298304370094,5.3384387507505,0.06172630257266736
3d_conv,Stencil/Conv,27,fp32,torch,True,1.8489,1.0,54.47103683271134,0.3601983709232517,0.008329668904289591
3d_conv,Stencil/Conv,27,fp32,triton,True,0.1116,16.567204301075268,902.4327956989247,5.96748,0.1379993264976794
3d_conv,Stencil/Conv,27,fp32,cutile,True,0.1049,17.625357483317448,960.0714966634891,6.348625052430887,0.14681339215577716
3d_conv,Stencil/Conv,27,fp32,tilelang,True,0.11098855,16.658475130993242,907.4044124371388,6.000355604249267,0.13875958229151586
3d_conv,Stencil/Conv,28,fp16,torch,True,2.1774,1.0,26.556108202443284,0.3513201212455222,0.004060939566694694
3d_conv,Stencil/Conv,28,fp16,triton,True,0.1408,15.464488636363635,410.67663352272723,5.432986022727272,0.06280035378210956
3d_conv,Stencil/Conv,28,fp16,cutile,True,0.1361,15.998530492285084,424.8587068332109,5.62060567229978,0.06496906548509203
3d_conv,Stencil/Conv,28,fp16,tilelang,True,0.1430128,15.22521061051878,404.3223403779242,5.348922837676068,0.061828660179515584
3d_conv,Stencil/Conv,29,fp32,torch,True,2.1255,1.0,54.40909903552105,0.3598985800988002,0.008320197424155282
3d_conv,Stencil/Conv,29,fp32,triton,True,0.1273,16.696779261586805,908.4567164179105,6.009147148468186,0.13892049980394386
3d_conv,Stencil/Conv,29,fp32,cutile,True,0.1182,17.982233502538072,978.3971235194585,6.4717803045685285,0.1496157328683761
3d_conv,Stencil/Conv,29,fp32,tilelang,True,0.12709194000000001,16.72411326792242,909.9439350756625,6.018984618536785,0.1391479241330493
3d_conv,Stencil/Conv,30,fp16,torch,True,2.4777,1.0,26.55966662630665,0.3514609516890665,0.004061483718125005
3d_conv,Stencil/Conv,30,fp16,triton,True,0.16,15.485625,411.2930374999999,5.4425925,0.06289461380248954
3d_conv,Stencil/Conv,30,fp16,cutile,True,0.1546,16.026520051746445,425.6590297542044,5.632695989650712,0.0650914502483721
3d_conv,Stencil/Conv,30,fp16,tilelang,True,0.16126968,15.363706308588199,408.054917700587,5.399742840687723,0.06239944302238539
3d_conv,Stencil/Conv,31,fp32,torch,True,2.4162,1.0,54.47138978561378,0.3604067544077477,0.008329722877574974
3d_conv,Stencil/Conv,31,fp32,triton,True,0.1442,16.755894590846047,912.7168654646325,6.03893758668516,0.13957195850760507
3d_conv,Stencil/Conv,31,fp32,cutile,True,0.1333,18.12603150787697,987.3501275318828,6.532744186046511,0.15098481933080757
3d_conv,Stencil/Conv,31,fp32,tilelang,True,0.13814944,17.48975602072654,952.6913174602806,6.303426202813417,0.1456848208490505
3d_conv,Stencil/Conv,32,fp16,torch,True,2.8012,1.0,26.526702127659572,0.3511073368556333,0.004056442812438384
3d_conv,Stencil/Conv,32,fp16,triton,True,0.181,15.476243093922653,410.53369060773485,5.4338224972375695,0.06277849506189173
3d_conv,Stencil/Conv,32,fp16,cutile,True,0.1738,16.117376294591484,427.54084004602987,5.658929067894131,0.06537921522556042
3d_conv,Stencil/Conv,32,fp16,tilelang,True,0.18470679999999998,15.165657138773453,402.29486949045736,5.3247734896603705,0.06151862089648244
3d_conv,Stencil/Conv,33,fp32,torch,True,2.7285,1.0,54.466995052226494,0.36046247828477185,0.008329050838337843
3d_conv,Stencil/Conv,33,fp32,triton,True,0.162,16.84259259259259,917.3654074074074,6.071122666666666,0.14028280995311607
3d_conv,Stencil/Conv,33,fp32,cutile,True,0.1502,18.16577896138482,989.4353928095873,6.548081704394142,0.1513036964873822
3d_conv,Stencil/Conv,33,fp32,tilelang,True,0.16232069,16.809317407411218,915.5530080607716,6.059128210950804,0.1400056592440853
3d_conv,Stencil/Conv,34,fp16,torch,True,3.1374,1.0,26.55778861477657,0.35159228915662655,0.004061196534051529
3d_conv,Stencil/Conv,34,fp16,triton,True,0.2031,15.447562776957163,410.2531068439192,5.431243958641064,0.06273558840932185
3d_conv,Stencil/Conv,34,fp16,cutile,True,0.1943,16.147195059186824,428.8337931034482,5.677229274318065,0.0655769326090235
3d_conv,Stencil/Conv,34,fp16,tilelang,True,0.20710752,15.148653221283322,402.3147300493966,5.3261496637109085,0.06152165795782437
3d_conv,Stencil/Conv,35,fp32,torch,True,3.0595,1.0,54.46798888707306,0.3605444183690146,0.008329202814795404
3d_conv,Stencil/Conv,35,fp32,triton,True,0.1806,16.940753045404207,922.7287486157253,6.1078939534883725,0.14110296795053454
3d_conv,Stencil/Conv,35,fp32,cutile,True,0.1682,18.189655172413794,990.7539357907253,6.5581786444708685,0.15150532706222672
3d_conv,Stencil/Conv,35,fp32,tilelang,True,0.18172676999999998,16.835714407954317,917.0075052783914,6.0700228590427265,0.1402280798358246
3d_conv,Stencil/Conv,36,fp16,torch,True,3.5007,1.0,26.524497957551347,0.3512172216985174,0.004056105752446913
3d_conv,Stencil/Conv,36,fp16,triton,True,0.2259,15.496679946879151,411.04165559982295,5.442700876494024,0.06285617267636526
3d_conv,Stencil/Conv,36,fp16,cutile,True,0.2161,16.19944470152707,429.6821378991208,5.689523961129107,0.06570666084030963
3d_conv,Stencil/Conv,36,fp16,tilelang,True,0.2308862,15.162014880057795,402.16483271845607,5.325160741525479,0.06149873577368812
3d_conv,Stencil/Conv,37,fp32,torch,True,3.4097,1.0,54.464797489515206,0.3605907053406458,0.008328714788744413
3d_conv,Stencil/Conv,37,fp32,triton,True,0.2008,16.980577689243027,924.8437250996016,6.123038486055776,0.1414263885218218
3d_conv,Stencil/Conv,37,fp32,cutile,True,0.1869,18.243445692883896,993.6255751738896,6.5784169502407694,0.15194445593997763
3d_conv,Stencil/Conv,37,fp32,tilelang,True,0.20216351000000002,16.86605065375052,918.6060333044276,6.08174110154696,0.1404725255076043
3d_conv,Stencil/Conv,38,fp16,torch,True,3.873,1.0,26.569147947327654,0.3518676250968242,0.00406293359441656
3d_conv,Stencil/Conv,38,fp16,triton,True,0.2501,15.48580567772891,411.44466213514596,5.448953666533387,0.0629178001246515
3d_conv,Stencil/Conv,38,fp16,cutile,True,0.2393,16.184705390722943,430.01383201002926,5.694873848725449,0.06575738324770304
3d_conv,Stencil/Conv,38,fp16,tilelang,True,0.25617904999999996,15.118332275804757,401.6812069527154,5.319651673312085,0.061424780094919314
3d_conv,Stencil/Conv,39,fp32,torch,True,3.7832,1.0,54.39961408331571,0.3602197377881159,0.008318746992585821
3d_conv,Stencil/Conv,39,fp32,triton,True,0.2214,17.087624209575427,929.560162601626,6.155299512195121,0.14214762250384222
3d_conv,Stencil/Conv,39,fp32,cutile,True,0.2067,18.302854378326078,995.668214804064,6.593049404934688,0.15225681481543626
3d_conv,Stencil/Conv,39,fp32,tilelang,True,0.22327279,16.944294913858513,921.7631042277925,6.10366947087462,0.14095530235614773
argmax,Reduction/Norm,0,fp16,torch,True,0.0086,1.0,487.70976744186044,0.2438548837209302,0.07458020115635386
argmax,Reduction/Norm,0,fp16,triton,True,0.0032,2.6875,1310.72,0.65536,0.20043429060770102
argmax,Reduction/Norm,0,fp16,cutile,True,0.0032,2.6875,1310.72,0.65536,0.20043429060770102
argmax,Reduction/Norm,0,fp16,tilelang,True,0.00286816,2.9984380229833762,1462.3675108780544,0.7311837554390272,0.22362411090896023
argmax,Reduction/Norm,1,fp32,torch,True,0.0088,1.0,953.2509090909091,0.23831272727272726,0.1457703931692371
argmax,Reduction/Norm,1,fp32,triton,True,0.0037,2.3783783783783785,2267.191351351351,0.5667978378378378,0.34669715132142875
argmax,Reduction/Norm,1,fp32,cutile,True,0.0035,2.5142857142857142,2396.745142857143,0.5991862857142858,0.3665084171112247
argmax,Reduction/Norm,1,fp32,tilelang,True,0.00302173,2.9122390153984643,2776.0944889186,0.6940236222296499,0.424518226277426
argmax,Reduction/Norm,2,fp16,torch,True,0.0141,1.0,594.9367375886525,0.29746836879432625,0.09097726665881464
argmax,Reduction/Norm,2,fp16,triton,True,0.0049,2.877551020408163,1711.9608163265307,0.8559804081632654,0.2617917265080177
argmax,Reduction/Norm,2,fp16,cutile,True,0.0041,3.439024390243902,2046.001951219512,1.023000975609756,0.3128730389973869
argmax,Reduction/Norm,2,fp16,tilelang,True,0.00312381,4.513718824128228,2685.377151619337,1.3426885758096685,0.4106458010856251
argmax,Reduction/Norm,3,fp32,torch,True,0.0132,1.0,1271.0012121212121,0.31775030303030305,0.19436052422564948
argmax,Reduction/Norm,3,fp32,triton,True,0.0055,2.4,3050.4029090909094,0.7626007272727273,0.46646525814155876
argmax,Reduction/Norm,3,fp32,cutile,True,0.0041,3.219512195121951,4092.003902439024,1.023000975609756,0.6257460779947738
argmax,Reduction/Norm,3,fp32,tilelang,True,0.00361726,3.6491709194252,4638.1006618269075,1.159525165456727,0.7092547728884772
argmax,Reduction/Norm,4,fp16,torch,True,0.0191,1.0,658.7912041884817,0.32939560209424085,0.10074184239968219
argmax,Reduction/Norm,4,fp16,triton,True,0.0066,2.8939393939393936,1906.5018181818182,0.953250909090909,0.2915407863384742
argmax,Reduction/Norm,4,fp16,cutile,True,0.0068,2.8088235294117645,1850.428235294118,0.925214117647059,0.2829660573285191
argmax,Reduction/Norm,4,fp16,tilelang,True,0.004687,4.075101344143375,2684.6409216983143,1.3423204608491572,0.41053321737442494
argmax,Reduction/Norm,5,fp32,torch,True,0.0197,1.0,1277.452994923858,0.3193632487309645,0.19534712587146497
argmax,Reduction/Norm,5,fp32,triton,True,0.0076,2.5921052631578947,3311.2926315789473,0.8278231578947368,0.506360313114192
argmax,Reduction/Norm,5,fp32,cutile,True,0.0074,2.662162162162162,3400.787027027027,0.8501967567567568,0.5200457269821431
argmax,Reduction/Norm,5,fp32,tilelang,True,0.005610899999999999,3.5110231870109967,4485.167085494307,1.1212917713735766,0.6858682884506693
argmax,Reduction/Norm,6,fp16,torch,True,0.0229,1.0,732.6295196506551,0.3663147598253275,0.11203314060168441
argmax,Reduction/Norm,6,fp16,triton,True,0.0069,3.318840579710145,2431.480579710145,1.2157402898550724,0.3718201333012425
argmax,Reduction/Norm,6,fp16,cutile,True,0.0076,3.013157894736842,2207.5284210526315,1.1037642105263157,0.337573542076128
argmax,Reduction/Norm,6,fp16,tilelang,True,0.00493186,4.643278600771311,3401.8029708872514,1.7009014854436257,0.5202010843330048
argmax,Reduction/Norm,7,fp32,torch,True,0.0252,1.0,1331.5250793650794,0.3328812698412698,0.20361578728401372
argmax,Reduction/Norm,7,fp32,triton,True,0.0098,2.5714285714285716,3423.9216326530614,0.8559804081632654,0.5235834530160354
argmax,Reduction/Norm,7,fp32,cutile,True,0.0084,3.0,3994.575238095238,0.9986438095238096,0.6108473618520412
argmax,Reduction/Norm,7,fp32,tilelang,True,0.007728,3.2608695652173916,4341.929606625259,1.0854824016563147,0.6639645237522187
argmax,Reduction/Norm,8,fp16,torch,True,0.0297,1.0,706.1117845117845,0.3530558922558923,0.10797806901424971
argmax,Reduction/Norm,8,fp16,triton,True,0.0094,3.1595744680851063,2231.012765957447,1.1155063829787233,0.3411647499705549
argmax,Reduction/Norm,8,fp16,cutile,True,0.0093,3.1935483870967745,2255.002150537635,1.1275010752688175,0.34483318814228137
argmax,Reduction/Norm,8,fp16,tilelang,True,0.00722401,4.111289989908652,2903.0303114198346,1.4515151557099173,0.4439291542679503
argmax,Reduction/Norm,9,fp32,torch,True,0.0318,1.0,1318.9635220125786,0.32974088050314465,0.20169488363039095
argmax,Reduction/Norm,9,fp32,triton,True,0.0121,2.628099173553719,3466.3669421487607,0.8665917355371902,0.530074156979044
argmax,Reduction/Norm,9,fp32,cutile,True,0.0113,2.8141592920353986,3711.773451327434,0.9279433628318585,0.5676015309244631
argmax,Reduction/Norm,9,fp32,tilelang,True,0.01049179,3.0309413360351285,3997.7010595904035,0.9994252648976009,0.6113253600621469
argmax,Reduction/Norm,10,fp16,torch,True,0.0344,1.0,731.5646511627906,0.36578232558139534,0.11187030173453079
argmax,Reduction/Norm,10,fp16,triton,True,0.0098,3.510204081632653,2567.941224489796,1.283970612244898,0.39268758976202645
argmax,Reduction/Norm,10,fp16,cutile,True,0.0101,3.405940594059406,2491.6657425742574,1.2458328712871287,0.3810236019473128
argmax,Reduction/Norm,10,fp16,tilelang,True,0.00691812,4.972449162489231,3637.6680369811456,1.8188340184905727,0.5562693881672853
argmax,Reduction/Norm,11,fp32,torch,True,0.0371,1.0,1356.6481940700808,0.3391620485175202,0.20745759459125926
argmax,Reduction/Norm,11,fp32,triton,True,0.0143,2.5944055944055946,3519.695664335664,0.8799239160839161,0.5382291440094907
argmax,Reduction/Norm,11,fp32,cutile,True,0.0126,2.9444444444444446,3994.575238095238,0.9986438095238096,0.6108473618520412
argmax,Reduction/Norm,11,fp32,tilelang,True,0.012448639999999999,2.98024523160763,4043.1443113464607,1.0107860778366151,0.6182745070413892
argmax,Reduction/Norm,12,fp16,torch,True,0.0403,1.0,728.5391563275433,0.36426957816377165,0.11140764539981395
argmax,Reduction/Norm,12,fp16,triton,True,0.0126,3.1984126984126986,2330.1688888888893,1.1650844444444446,0.3563276277470241
argmax,Reduction/Norm,12,fp16,cutile,True,0.0126,3.1984126984126986,2330.1688888888893,1.1650844444444446,0.3563276277470241
argmax,Reduction/Norm,12,fp16,tilelang,True,0.011445760000000001,3.520954484455379,2565.153209572802,1.2825766047864011,0.3922612486730896
argmax,Reduction/Norm,13,fp32,torch,True,0.0435,1.0,1349.8909425287356,0.3374727356321839,0.20642428090172427
argmax,Reduction/Norm,13,fp32,triton,True,0.0162,2.685185185185185,3624.7071604938274,0.9061767901234568,0.5542874209398151
argmax,Reduction/Norm,13,fp32,cutile,True,0.0151,2.880794701986755,3888.7586754966883,0.9721896688741721,0.5946659747831129
argmax,Reduction/Norm,13,fp32,tilelang,True,0.01620474,2.6843997497028647,3623.646908250302,0.9059117270625756,0.5541252879851825
argmax,Reduction/Norm,14,fp16,torch,True,0.0293,1.0,1145.202457337884,0.572601228668942,0.17512347575280363
argmax,Reduction/Norm,14,fp16,triton,True,0.0129,2.2713178294573644,2601.118759689922,1.3005593798449613,0.3977610728338873
argmax,Reduction/Norm,14,fp16,cutile,True,0.0138,2.1231884057971016,2431.480579710145,1.2157402898550724,0.3718201333012425
argmax,Reduction/Norm,14,fp16,tilelang,True,0.01075808,2.723534310955115,3118.9981855498377,1.559499092774919,0.47695479486647674
argmax,Reduction/Norm,15,fp32,torch,True,0.0306,1.0,2193.1001307189545,0.5482750326797385,0.33536717905602265
argmax,Reduction/Norm,15,fp32,triton,True,0.0181,1.6906077348066295,3707.6720441988946,0.9269180110497236,0.5669743469123918
argmax,Reduction/Norm,15,fp32,cutile,True,0.0162,1.8888888888888888,4142.522469135803,1.0356306172839507,0.6334713382169316
argmax,Reduction/Norm,15,fp32,tilelang,True,0.01748311,1.7502606801650278,3838.4969264621686,0.9596242316155421,0.5869799869196208
argmax,Reduction/Norm,16,fp16,torch,True,0.0315,1.0,1198.3725714285715,0.5991862857142858,0.18325420855561236
argmax,Reduction/Norm,16,fp16,triton,True,0.0157,2.0063694267515926,2404.378089171975,1.2021890445859873,0.36767564136954073
argmax,Reduction/Norm,16,fp16,cutile,True,0.0155,2.032258064516129,2435.402322580645,1.2177011612903226,0.3724198431936638
argmax,Reduction/Norm,16,fp16,tilelang,True,0.01511997,2.0833374669394185,2496.6144774096774,1.2483072387048386,0.38178035865823734
argmax,Reduction/Norm,17,fp32,torch,True,0.0338,1.0,2233.6530177514796,0.5584132544378698,0.3415684952367923
argmax,Reduction/Norm,17,fp32,triton,True,0.0202,1.6732673267326732,3737.4986138613863,0.9343746534653465,0.5715354029209693
argmax,Reduction/Norm,17,fp32,cutile,True,0.0186,1.8172043010752688,4059.0038709677424,1.0147509677419355,0.6206997386561064
argmax,Reduction/Norm,17,fp32,tilelang,True,0.019888279999999998,1.6994933699646224,3796.0784944701104,0.9490196236175276,0.5804933930437212
argmax,Reduction/Norm,18,fp16,torch,True,0.0329,1.0,1274.8644376899695,0.6374322188449847,0.19495128569745993
argmax,Reduction/Norm,18,fp16,triton,True,0.0157,2.0955414012738856,2671.531210191083,1.3357656050955415,0.4085284904106008
argmax,Reduction/Norm,18,fp16,cutile,True,0.0164,2.0060975609756095,2557.5024390243902,1.278751219512195,0.39109129874673365
argmax,Reduction/Norm,18,fp16,tilelang,True,0.01395291,2.3579310695761673,3006.0424671269293,1.5030212335634645,0.4596816935998607
